t_amount,balance,l_amount,duration,payments,status
14.6,37639.8,23052,12,1921.0,A
14.6,44051.1,7656,24,319.0,A
14.6,54363.7,134784,24,5616.0,A
14.6,31840.3,224604,36,6239.0,A
14.6,42380.2,87840,24,3660.0,A
14.6,25305.0,187224,24,7801.0,B
14.6,59981.6,123696,48,2577.0,A
14.6,30173.4,21072,24,878.0,A
14.6,72876.8,76680,24,3195.0,A
1000.0,30188.0,21072,24,878.0,A
14.6,27215.8,265320,36,7370.0,A
14.6,25260.1,74688,12,6224.0,A
5120.0,13585.3,104808,12,8734.0,A
2800.0,28893.9,260028,36,7223.0,A
29500.0,61461.1,168984,24,7041.0,B
13842.0,64611.8,36396,12,3033.0,A
800.0,31738.9,76416,24,3184.0,A
1800.0,59699.0,24516,12,2043.0,A
3300.0,18912.2,71460,12,5955.0,A
20538.0,62445.1,140400,36,3900.0,A
7700.0,40033.0,205200,36,5700.0,A
20900.0,36892.9,46320,24,1930.0,A
2280.0,29233.4,31728,24,1322.0,A
4700.0,29816.5,259740,60,4329.0,A
10639.0,89878.1,192744,36,5354.0,A
9000.0,30056.8,63252,12,5271.0,A
4440.0,37874.6,182628,36,5073.0,A
9600.0,32780.2,87840,24,3660.0,A
5440.0,19185.8,276660,36,7685.0,B
24300.0,53705.0,79632,24,3318.0,A
24547.0,8854.3,98184,24,4091.0,A
48797.0,67709.2,71460,12,5955.0,A
13800.0,48645.1,140400,36,3900.0,A
4400.0,29282.1,97224,24,4051.0,A
6652.0,40731.9,164052,36,4557.0,B
27000.0,59598.2,79608,24,3317.0,A
4320.0,12701.3,87816,12,7318.0,A
15000.0,36360.1,36168,12,3014.0,A
8000.0,29874.6,182628,36,5073.0,A
39943.0,94306.7,134784,24,5616.0,A
13845.0,11460.0,187224,24,7801.0,B
9890.0,37939.4,87360,24,3640.0,A
12500.0,17375.1,95400,36,2650.0,A
15842.0,36608.2,20220,12,1685.0,A
33200.0,68016.9,47304,24,1971.0,A
35700.0,100545.0,96396,12,8033.0,B
31355.0,136245.0,96396,12,8033.0,B
33100.0,67552.0,165960,36,4610.0,A
8352.0,75867.7,192552,24,8023.0,B
19400.0,53495.1,43164,12,3597.0,A
5700.0,21515.8,265320,36,7370.0,A
2400.0,16369.8,92976,24,3874.0,A
9000.0,34136.8,189696,24,7904.0,A
11700.0,50910.0,227880,36,6330.0,A
2170.0,31323.7,24312,12,2026.0,A
25500.0,52385.3,274740,60,4579.0,A
1900.0,36359.8,248148,36,6893.0,A
6100.0,69064.1,76908,12,6409.0,B
5400.0,25896.3,97632,12,8136.0,A
12653.0,47328.6,123696,48,2577.0,A
22600.0,50276.8,76680,24,3195.0,A
7100.0,18317.9,27984,12,2332.0,A
14700.0,26489.7,65184,12,5432.0,A
4235.0,25140.5,61056,48,1272.0,A
3960.0,42382.1,59760,24,2490.0,A
7517.0,50099.9,197748,36,5493.0,A
53613.0,107784.0,107640,24,4485.0,A
32785.0,94246.1,168984,24,7041.0,B
54286.0,109774.0,217152,36,6032.0,A
2704.0,28196.1,4980,12,415.0,A
1085.0,40887.1,299088,36,8308.0,B
36552.0,71708.7,170256,24,7094.0,A
10597.0,21141.9,76416,24,3184.0,A
10721.0,43872.9,139536,24,5814.0,A
17241.0,49220.3,29784,24,1241.0,A
6184.0,32072.6,74736,36,2076.0,A
4613.0,20754.2,156672,36,4352.0,A
39060.0,64639.8,208320,48,4340.0,A
16257.0,45539.1,97224,24,4051.0,A
7266.0,16739.5,80952,24,3373.0,A
1187.0,24968.4,78936,12,6578.0,A
47906.0,83876.9,91584,24,3816.0,A
8770.0,21046.5,259740,60,4329.0,A
24700.0,99317.4,173808,24,7242.0,A
2.0,31065.6,14628,12,1219.0,A
62235.0,100152.0,165960,24,6915.0,A
7266.0,15767.1,80952,24,3373.0,A
9493.0,68864.4,39576,12,3298.0,A
6000.0,69867.7,192552,24,8023.0,B
21513.0,41042.4,15192,24,633.0,A
14886.0,27587.3,87816,12,7318.0,A
47472.0,83374.1,126600,24,5275.0,A
11427.0,33043.1,52788,12,4399.0,A
3264.0,26610.6,182628,36,5073.0,A
413.0,32367.2,87840,24,3660.0,A
555.0,17300.2,230220,36,6395.0,B
48996.0,65365.8,92976,24,3874.0,A
268.0,33868.8,189696,24,7904.0,A
5400.0,33324.7,54024,12,4502.0,A
2760.0,32165.7,15420,12,1285.0,A
10300.0,36330.0,115992,36,3222.0,A
5800.0,16510.5,45768,12,3814.0,A
2255.0,51450.0,79632,24,3318.0,A
17782.0,53364.9,69360,48,1445.0,A
8436.0,67138.3,217152,36,6032.0,A
5119.0,59492.8,36396,12,3033.0,A
3352.0,32154.8,248148,36,6893.0,A
2100.0,26151.9,21924,36,609.0,A
3000.0,35930.4,155880,24,6495.0,A
7000.0,78012.4,80340,12,6695.0,A
21650.0,81349.0,24516,12,2043.0,A
42999.0,80689.5,95808,12,7984.0,A
3195.0,37847.4,15192,24,633.0,A
58227.0,113917.0,77640,12,6470.0,A
15400.0,39973.8,55368,24,2307.0,A
2900.0,33268.3,30276,12,2523.0,B
16048.0,39218.8,21396,12,1783.0,A
5595.0,59758.1,76908,12,6409.0,B
3711.0,65353.1,76908,12,6409.0,B
5900.0,26231.3,44088,24,1837.0,A
13711.0,11549.1,74688,12,6224.0,A
9738.0,39911.4,21072,24,878.0,A
8217.0,10100.9,27984,12,2332.0,A
27040.0,41690.8,28248,24,1177.0,A
8800.0,22136.2,464520,60,7742.0,B
7480.0,26665.8,276660,36,7685.0,B
15936.0,53875.4,87360,24,3640.0,A
4514.0,54863.8,48624,24,2026.0,A
15000.0,38364.9,69360,48,1445.0,A
489.0,27707.1,4980,12,415.0,A
1320.0,56702.1,113796,36,3161.0,A
54645.0,92810.1,209184,48,4358.0,A
6327.0,58266.6,83016,12,6918.0,A
8305.0,27625.4,155880,24,6495.0,A
2762.0,26084.6,231696,36,6436.0,A
44230.0,84203.8,55368,24,2307.0,A
2306.0,11467.0,63312,48,1319.0,A
690.0,84870.9,46320,24,1930.0,A
30950.0,58623.8,288468,36,8013.0,A
11100.0,11500.0,110136,24,4589.0,A
18552.0,38143.6,36684,12,3057.0,A
21739.5,47891.4,21924,36,609.0,A
30436.0,71486.0,45336,24,1889.0,A
25603.5,68156.1,18564,12,1547.0,A
1827.0,25757.0,76380,12,6365.0,A
5100.0,48395.1,43164,12,3597.0,A
66.0,33453.1,127080,60,2118.0,A
24304.5,50535.8,44088,24,1837.0,A
3600.0,29443.1,52788,12,4399.0,A
3189.0,31336.8,23052,12,1921.0,A
24959.0,72287.6,123696,48,2577.0,A
119.0,109261.0,82896,12,6908.0,A
2880.0,39502.1,59760,24,2490.0,A
65008.0,84584.9,260028,36,7223.0,A
28431.0,69530.4,37908,12,3159.0,A
15528.0,43235.1,4980,12,415.0,A
1800.0,50102.1,113796,36,3161.0,A
4800.0,51902.1,113796,36,3161.0,A
71565.0,92466.8,44628,12,3719.0,A
56835.0,72218.5,151560,24,6315.0,A
6800.0,24536.8,23052,12,1921.0,A
11300.0,37920.3,29784,24,1241.0,A
56152.0,87992.3,224604,36,6239.0,A
22908.0,54428.9,71064,36,1974.0,A
1178.0,53250.9,71064,36,1974.0,A
6000.0,31847.4,15192,24,633.0,A
8110.0,3098.8,174744,24,7281.0,B
3900.0,21000.2,111384,24,4641.0,A
3716.0,38314.1,97224,24,4051.0,A
60566.0,86650.6,231696,36,6436.0,A
4000.0,96545.4,96396,12,8033.0,B
7300.0,51323.8,288468,36,8013.0,A
3800.0,13916.0,63312,48,1319.0,A
2359.0,22609.4,78936,12,6578.0,A
372.0,30693.6,14628,12,1219.0,A
700.0,700.0,31176,24,1299.0,A
2700.0,36518.8,21396,12,1783.0,A
22800.0,28107.1,117024,24,4876.0,A
22187.0,56128.5,52128,24,2172.0,A
3960.0,18622.3,87816,12,7318.0,A
73224.0,99120.3,97632,12,8136.0,A
23204.0,49814.6,182628,36,5073.0,A
5483.0,44793.8,76680,24,3195.0,A
1978.0,23162.5,61056,48,1272.0,A
25970.0,39555.3,104808,12,8734.0,A
32823.0,70137.2,131292,36,3647.0,A
32400.0,49169.9,154416,48,3217.0,A
21700.0,43659.7,108144,36,3004.0,A
6100.0,22955.6,104712,24,4363.0,A
15700.0,37610.6,51408,24,2142.0,A
27831.0,108520.0,95808,12,7984.0,A
55400.0,53120.5,95808,12,7984.0,A
9600.0,55039.8,208320,48,4340.0,A
7082.0,79568.6,231696,36,6436.0,A
51303.0,91336.0,205200,36,5700.0,A
3359.0,74611.9,46320,24,1930.0,A
6900.0,77970.9,46320,24,1930.0,A
23230.5,48609.1,14628,12,1219.0,A
3419.0,63177.0,165960,36,4610.0,A
3100.0,36496.8,86616,12,7218.0,A
10800.0,45328.5,52128,24,2172.0,A
2276.0,34220.8,86616,12,7218.0,A
10723.0,18200.9,93888,36,2608.0,A
12916.0,86204.3,97632,12,8136.0,A
29000.0,54374.1,126600,24,5275.0,A
2607.0,26836.1,52788,12,4399.0,A
15476.0,109783.0,134784,24,5616.0,A
3835.0,42289.8,265320,36,7370.0,A
52968.0,99865.7,141240,24,5885.0,A
1455.0,30710.7,15420,12,1285.0,A
10800.0,47206.4,149040,48,3105.0,A
11400.0,35806.4,149040,48,3105.0,A
41760.0,36355.9,197748,36,5493.0,A
756.0,51629.3,274740,60,4579.0,A
4146.0,18809.6,104712,24,4363.0,A
5135.0,35752.1,299088,36,8308.0,B
4087.0,17054.9,76416,24,3184.0,A
1972.0,30182.8,248148,36,6893.0,A
26378.0,56972.6,91632,12,7636.0,A
2400.0,30025.4,155880,24,6495.0,A
28365.0,55586.8,300204,36,8339.0,A
695.0,62762.5,49320,12,4110.0,B
34184.0,34584.0,91152,24,3798.0,A
12449.0,67119.6,231696,36,6436.0,A
331.0,66788.6,231696,36,6436.0,A
18087.0,66116.8,55368,24,2307.0,A
22708.0,55976.3,30276,12,2523.0,B
5900.0,85436.0,205200,36,5700.0,A
57680.0,106075.0,43164,12,3597.0,A
15000.0,31349.8,189696,24,7904.0,A
9491.0,41189.1,189696,24,7904.0,B
57164.0,93271.8,68112,12,5676.0,A
3008.0,16488.9,323472,48,6739.0,A
8800.0,31931.9,164052,36,4557.0,B
20900.0,50081.6,143904,24,5996.0,A
200.0,27907.1,117024,24,4876.0,A
14300.0,49956.0,45336,24,1889.0,A
4458.0,72391.8,63252,12,5271.0,A
506.0,26330.1,52788,12,4399.0,A
2163.0,30204.2,87840,24,3660.0,A
2653.0,66360.6,123696,48,2577.0,A
3274.0,69013.6,123696,48,2577.0,A
7000.0,35289.8,265320,36,7370.0,A
13386.0,31044.8,92976,24,3874.0,A
254.0,28552.7,54024,12,4502.0,A
24372.0,47534.5,61056,48,1272.0,A
6256.0,33299.3,104808,12,8734.0,A
4714.0,25996.7,15420,12,1285.0,A
2635.0,48726.9,11736,24,489.0,A
33098.0,51361.9,11736,24,489.0,A
12400.0,41475.4,87360,24,3640.0,A
18231.0,49554.7,24312,12,2026.0,A
4736.0,38923.7,108144,36,3004.0,A
34560.0,23984.8,248148,36,6893.0,A
6800.0,50172.6,91632,12,7636.0,A
49955.0,131304.0,24516,12,2043.0,A
24700.0,106604.0,24516,12,2043.0,A
11416.0,34025.4,78936,12,6578.0,A
11100.0,30089.1,189696,24,7904.0,B
2197.0,27677.8,189696,24,7904.0,A
137.0,93134.8,68112,12,5676.0,A
19736.0,79581.4,173808,24,7242.0,A
24504.0,38673.0,165960,36,4610.0,A
17859.0,52079.8,86616,12,7218.0,A
2389.0,23368.0,76380,12,6365.0,A
3373.0,47162.8,44088,24,1837.0,A
6531.0,79673.3,97632,12,8136.0,A
4085.0,25456.2,196080,48,4085.0,A
6330.2,44579.8,227880,36,6330.0,A
1177.0,40513.8,28248,24,1177.0,A
5885.3,93980.3,141240,24,5885.0,A
1594.0,92386.3,141240,24,5885.0,A
48891.0,75380.7,65184,12,5432.0,A
1272.0,46262.5,61056,48,1272.0,A
1285.0,29811.7,15420,12,1285.0,A
5100.0,31096.7,15420,12,1285.0,A
2490.0,29165.1,59760,24,2490.0,A
3639.5,37835.9,87360,24,3640.0,A
7685.0,18980.8,276660,36,7685.0,B
7518.0,7844.3,270648,36,7518.0,B
115.0,27988.1,48672,36,1352.0,A
2683.0,29455.1,48672,36,1352.0,A
2025.7,52838.1,48624,24,2026.0,A
9503.0,26269.2,23628,12,1969.0,A
1968.7,24300.5,23628,12,1969.0,A
3813.7,12696.8,45768,12,3814.0,A
3105.2,32701.2,149040,48,3105.0,A
3647.0,59178.2,131292,36,3647.0,A
36289.5,82087.2,25944,24,1081.0,A
9900.0,59630.4,37908,12,3159.0,A
2650.2,14724.9,95400,36,2650.0,A
3216.7,45953.2,154416,48,3217.0,A
1445.0,36919.9,69360,48,1445.0,A
4362.7,14446.9,104712,24,4363.0,A
7094.0,45574.7,170256,24,7094.0,A
8307.8,27444.3,299088,36,8308.0,B
3184.3,13870.6,76416,24,3184.0,A
6893.0,17091.8,248148,36,6893.0,A
2938.7,34315.3,105804,36,2939.0,A
11878.0,44288.8,44628,12,3719.0,A
6315.0,65903.5,151560,24,6315.0,A
2142.0,35468.6,51408,24,2142.0,A
21786.0,51811.4,155880,24,6495.0,A
6239.2,81753.1,224604,36,6239.0,A
5450.0,45826.9,71064,36,1974.0,A
4641.0,16359.2,111384,24,4641.0,A
8339.0,47247.8,300204,36,8339.0,A
5500.0,58217.1,77640,12,6470.0,A
4340.0,50699.8,208320,48,4340.0,A
4051.0,34263.1,97224,24,4051.0,A
3372.7,43720.9,80952,24,3373.0,A
30354.0,47093.5,80952,24,3373.0,A
5170.0,68815.4,96396,12,8033.0,B
7001.0,78435.0,205200,36,5700.0,A
3799.8,17302.7,91200,24,3800.0,A
8013.0,43310.8,288468,36,8013.0,A
3057.0,35086.6,36684,12,3057.0,A
5676.0,87458.8,68112,12,5676.0,A
3816.0,80060.9,91584,24,3816.0,A
609.0,41020.4,21924,36,609.0,A
3151.3,23245.3,75624,24,3151.0,B
1219.0,46520.1,14628,12,1219.0,A
5388.5,23039.1,193968,36,5388.0,A
6393.0,53058.7,165960,24,6915.0,A
3372.7,42748.5,80952,24,3373.0,A
30354.0,46121.1,80952,24,3373.0,A
4610.0,34063.0,165960,36,4610.0,A
4557.2,27374.8,164052,36,4557.0,B
36975.0,78713.7,98592,24,4108.0,A
43882.0,71789.1,117024,24,4876.0,A
5996.2,44085.5,143904,24,5996.0,A
3358.0,31354.2,120888,36,3358.0,A
3298.3,94842.1,39576,12,3298.0,A
3491.5,24846.3,41904,12,3492.0,A
8022.8,61844.9,192552,24,8023.0,B
2604.5,68198.3,31248,12,2604.0,A
1547.0,66609.1,18564,12,1547.0,A
3317.0,44808.2,79608,24,3317.0,A
5900.0,57917.6,212400,36,5900.0,A
21724.0,84351.1,43164,12,3597.0,A
5353.5,84524.6,192744,36,5354.0,A
5700.3,18042.4,68400,12,5700.0,B
1921.0,43052.8,23052,12,1921.0,A
20812.0,44973.8,23052,12,1921.0,A
3659.8,26544.4,87840,24,3660.0,A
5616.2,104167.0,134784,24,5616.0,A
319.0,71701.1,7656,24,319.0,A
7801.2,5058.9,187224,24,7801.0,B
6224.3,61343.8,74688,12,6224.0,A
878.0,38538.4,21072,24,878.0,A
56019.0,67568.1,74688,12,6224.0,A
495.0,39416.4,21072,24,878.0,A
5758.0,36802.8,92976,24,3874.0,A
621.0,24588.5,38148,12,3179.0,A
13881.0,43692.7,15420,12,1285.0,A
34557.0,63722.1,59760,24,2490.0,A
56.0,27888.1,48672,36,1352.0,A
9516.0,47581.0,79632,24,3318.0,A
57200.0,57097.0,79632,24,3318.0,A
66165.0,114297.0,79632,24,3318.0,A
63366.0,110416.0,274740,60,4579.0,A
5758.0,44577.8,104712,24,4363.0,A
28659.0,42529.6,76416,24,3184.0,A
30918.0,60914.6,74736,36,2076.0,A
1017.0,11.8,174744,24,7281.0,B
6892.0,9467.2,111384,24,4641.0,A
8151.0,65682.1,47304,24,1971.0,A
49936.0,113746.0,55368,24,2307.0,A
1612.0,71499.9,46320,24,1930.0,A
49.0,60034.0,41952,12,3496.0,A
34198.0,51500.7,91200,24,3800.0,A
54092.0,91938.8,72120,12,6010.0,A
20900.0,51439.4,173808,24,7242.0,A
29638.0,43588.3,323472,48,6739.0,A
445.0,52613.7,165960,24,6915.0,A
2687.0,40598.5,143904,24,5996.0,A
25336.0,116161.0,39576,12,3298.0,A
2735.0,34011.3,41904,12,3492.0,A
1500.0,15503.0,76380,12,6365.0,A
3400.0,68991.8,63252,12,5271.0,A
5915.0,73758.3,97632,12,8136.0,A
262.0,42790.8,23052,12,1921.0,A
9115.0,48179.5,38148,12,3179.0,A
32706.0,57294.5,38148,12,3179.0,A
40521.0,69073.7,54024,12,4502.0,A
7900.0,38362.5,61056,48,1272.0,A
3684.0,88702.3,141240,24,5885.0,A
1428.0,30947.3,104808,12,8734.0,A
5015.0,25622.9,11736,24,489.0,A
7303.0,44644.2,198240,24,8260.0,A
4782.0,79802.9,260028,36,7223.0,A
9499.0,40017.3,274740,60,4579.0,A
573.0,50775.3,83016,12,6918.0,A
21120.0,26127.8,300204,36,8339.0,A
11567.0,47095.5,49320,12,4110.0,B
356.0,72378.7,205200,36,5700.0,A
1019.0,70480.9,46320,24,1930.0,A
22267.5,44158.9,31728,24,1322.0,A
3861.0,56173.0,41952,12,3496.0,A
27736.5,48455.3,21852,36,607.0,A
2239.0,49840.8,86616,12,7218.0,A
3218.0,63391.1,18564,12,1547.0,A
38500.0,38032.2,79608,24,3317.0,A
35400.0,76532.2,79608,24,3317.0,A
67124.0,111932.0,79608,24,3317.0,A
1400.0,45762.8,44088,24,1837.0,A
32938.0,56921.4,87840,24,3660.0,A
7170.0,91982.8,76680,24,3195.0,A
20024.0,47701.8,189696,24,7904.0,A
12000.0,28513.8,28248,24,1177.0,A
7500.0,20196.8,45768,12,3814.0,A
2700.0,64438.3,217152,36,6032.0,A
400.0,30954.2,120888,36,3358.0,A
21760.0,24880.6,91632,12,7636.0,A
4100.0,27006.9,71064,36,1974.0,A
6000.0,44699.8,208320,48,4340.0,A
15900.0,28844.6,140400,36,3900.0,A
8960.0,25303.1,97224,24,4051.0,A
5039.0,87307.0,55368,24,2307.0,A
3100.0,53073.0,41952,12,3496.0,A
23571.0,3803.8,164052,36,4557.0,B
20200.0,39558.1,76908,12,6409.0,B
1900.0,22426.2,172080,48,3585.0,A
7840.0,37922.8,44088,24,1837.0,A
34543.0,71345.8,92976,24,3874.0,A
21400.0,49945.8,92976,24,3874.0,A
28360.0,86518.3,464520,60,7742.0,B
4700.0,53980.7,65184,12,5432.0,A
12281.0,50116.9,87360,24,3640.0,A
34543.0,79120.8,104712,24,4363.0,A
21200.0,57920.8,104712,24,4363.0,A
17800.0,43114.6,74736,36,2076.0,A
2600.0,41120.9,80952,24,3373.0,A
1440.0,32585.4,78936,12,6578.0,A
24823.0,61593.8,68112,12,5676.0,A
15900.0,36713.7,165960,24,6915.0,A
2600.0,40148.5,80952,24,3373.0,A
42830.0,83428.5,143904,24,5996.0,A
39600.0,43828.5,143904,24,5996.0,A
2000.0,34518.8,21396,12,1783.0,A
21000.0,50701.1,7656,24,319.0,A
14437.0,78220.6,123696,48,2577.0,A
2800.0,7300.9,27984,12,2332.0,A
5200.0,59238.3,217152,36,6032.0,A
10671.0,46590.2,108144,36,3004.0,A
2900.0,21161.1,113796,36,3161.0,A
53700.0,24312.4,80340,12,6695.0,A
24459.0,93863.0,24516,12,2043.0,A
32700.0,61163.0,24516,12,2043.0,A
9161.0,37934.5,49320,12,4110.0,B
25200.0,62756.3,121896,24,5079.0,A
8079.0,87956.3,121896,24,5079.0,A
13002.0,74305.0,55368,24,2307.0,A
20700.0,30800.7,91200,24,3800.0,A
2500.0,32586.6,36684,12,3057.0,A
9400.0,13845.3,75624,24,3151.0,B
13500.0,23213.7,165960,24,6915.0,A
2200.0,25239.1,193968,36,5388.0,A
20000.0,22790.8,23052,12,1921.0,A
22898.0,30198.9,27984,12,2332.0,A
5000.0,43179.5,38148,12,3179.0,A
14000.0,42178.2,131292,36,3647.0,A
4700.0,3201.5,174744,24,7281.0,B
14400.0,43817.1,77640,12,6470.0,A
10100.0,58715.4,96396,12,8033.0,B
17324.0,25939.7,259740,60,4329.0,A
43732.0,87560.5,143904,24,5996.0,A
13800.0,66954.1,43164,12,3597.0,A
3900.0,34410.6,96168,12,8014.0,A
3200.0,39979.5,38148,12,3179.0,A
2400.0,28547.3,104808,12,8734.0,A
8700.0,23880.8,276660,36,7685.0,B
22492.0,25762.7,24312,12,2026.0,A
2700.0,23285.2,20220,12,1685.0,A
47676.0,62400.9,95400,36,2650.0,A
18000.0,29581.0,79632,24,3318.0,A
40199.0,78184.2,108144,36,3004.0,A
2100.0,25221.3,105804,36,2939.0,A
500.0,500.0,155640,24,6485.0,A
11360.0,21226.6,36684,12,3057.0,A
22300.0,46060.9,91584,24,3816.0,A
7129.0,44310.4,173808,24,7242.0,A
21500.0,46698.3,31248,12,2604.0,A
6400.0,53758.3,97632,12,8136.0,A
3800.0,28013.6,87216,48,1817.0,B
15400.0,48322.1,59760,24,2490.0,A
14100.0,45138.3,217152,36,6032.0,A
6983.0,42451.6,51408,24,2142.0,A
2200.0,24582.2,156672,36,4352.0,A
9900.0,51263.0,24516,12,2043.0,A
15600.0,29536.2,95808,12,7984.0,A
13723.0,40763.2,71460,12,5955.0,A
15900.0,18283.0,215388,36,5983.0,B
28480.0,15678.9,31728,24,1322.0,A
3000.0,75713.7,98592,24,4108.0,A
6400.0,43440.8,86616,12,7218.0,A
42000.0,49982.8,76680,24,3195.0,A
29100.0,21016.9,87360,24,3640.0,A
5500.0,74302.9,260028,36,7223.0,A
6300.0,30172.9,139536,24,5814.0,A
19840.0,23274.6,74736,36,2076.0,A
12642.0,61663.0,55368,24,2307.0,A
17160.0,55218.7,205200,36,5700.0,A
12000.0,36455.3,21852,36,607.0,A
13300.0,33220.1,14628,12,1219.0,A
14883.0,16515.9,192552,24,8023.0,B
13946.0,31398.9,192552,24,8023.0,B
6600.0,43356.0,45336,24,1889.0,A
1560.0,49141.1,7656,24,319.0,A
14594.0,92814.6,123696,48,2577.0,A
5600.0,38979.8,74688,12,6224.0,A
15600.0,25279.8,227880,36,6330.0,A
23946.0,102130.0,108144,36,3004.0,A
19300.0,21980.1,4980,12,415.0,A
14800.0,41202.9,17508,12,1459.0,A
11520.0,31920.8,86616,12,7218.0,A
20300.0,64224.6,192744,36,5354.0,A
1800.0,55121.4,87840,24,3660.0,A
13800.0,79014.6,123696,48,2577.0,A
28960.0,52046.2,25944,24,1081.0,A
2500.0,25785.2,20220,12,1685.0,A
12900.0,46730.4,37908,12,3159.0,A
45215.0,92226.4,155880,24,6495.0,A
5920.0,18662.2,156672,36,4352.0,A
4500.0,42024.6,140400,36,3900.0,A
3960.0,39350.8,288468,36,8013.0,A
18100.0,45291.1,18564,12,1547.0,A
12400.0,45517.6,212400,36,5900.0,A
48042.0,66084.4,68400,12,5700.0,B
23100.0,30658.3,97632,12,8136.0,A
6669.0,27648.2,51696,24,2154.0,A
15360.0,32962.1,59760,24,2490.0,A
12600.0,32099.8,208320,48,4340.0,A
32789.0,62878.1,189696,24,7904.0,B
45937.0,75833.0,165960,36,4610.0,A
43300.0,68312.0,165960,36,4610.0,A
35779.0,111612.0,165960,36,4610.0,A
22109.0,109670.0,143904,24,5996.0,A
37700.0,78461.1,39576,12,3298.0,A
47600.0,90756.5,52128,24,2172.0,A
6372.0,110539.0,134784,24,5616.0,A
15900.0,94638.6,134784,24,5616.0,A
2300.0,23156.2,196080,48,4085.0,A
14870.0,25726.4,82896,12,6908.0,A
3300.0,22462.7,24312,12,2026.0,A
7602.0,37536.3,217152,36,6032.0,A
2500.0,21812.4,80340,12,6695.0,A
2700.0,28827.8,300204,36,8339.0,A
6000.0,31934.5,49320,12,4110.0,B
4200.0,21103.1,97224,24,4051.0,A
7500.0,31850.8,288468,36,8013.0,A
7900.0,24685.4,78936,12,6578.0,A
15100.0,46493.8,68112,12,5676.0,A
2800.0,36266.8,93888,36,2608.0,A
17634.0,64332.3,31248,12,2604.0,A
3400.0,18903.0,76380,12,6365.0,A
4800.0,31534.3,60156,36,1671.0,B
1500.0,25203.1,73836,36,2051.0,A
25500.0,29621.4,87840,24,3660.0,A
24900.0,54114.6,123696,48,2577.0,A
40588.0,48994.2,230220,36,6395.0,B
8900.0,43938.1,48624,24,2026.0,A
14891.0,39957.5,115992,36,3222.0,A
12074.0,58027.2,154416,48,3217.0,A
12200.0,44259.8,36396,12,3033.0,A
3600.0,23844.3,299088,36,8308.0,B
2200.0,27080.6,91632,12,7636.0,A
5553.0,35089.2,95808,12,7984.0,A
23700.0,28488.6,231696,36,6436.0,A
9500.0,52188.6,231696,36,6436.0,A
25128.0,56912.7,208128,48,4336.0,B
2638.0,107032.0,143904,24,5996.0,A
33760.0,50275.9,192552,24,8023.0,B
31918.0,96250.3,31248,12,2604.0,A
40766.0,72300.3,60156,36,1671.0,B
25099.0,47525.2,172080,48,3585.0,A
15314.0,34631.8,92976,24,3874.0,A
2600.0,28326.4,82896,12,6908.0,A
21000.0,21178.2,131292,36,3647.0,A
7200.0,55200.9,95400,36,2650.0,A
17335.0,119465.0,108144,36,3004.0,A
37100.0,82365.2,108144,36,3004.0,A
15314.0,42606.8,104712,24,4363.0,A
9654.0,60429.3,83016,12,6918.0,A
1900.0,30199.8,208320,48,4340.0,A
3400.0,40417.1,77640,12,6470.0,A
3400.0,19078.9,31728,24,1322.0,A
2300.0,13604.3,87816,12,7318.0,A
21300.0,44784.4,68400,12,5700.0,B
9733.0,47120.1,224604,36,6239.0,A
5800.0,33448.2,51696,24,2154.0,A
23200.0,45873.7,54024,12,4502.0,A
7000.0,30536.3,217152,36,6032.0,A
4000.0,56429.3,83016,12,6918.0,A
27936.0,70387.6,51408,24,2142.0,A
600.0,21380.1,4980,12,415.0,A
5000.0,21685.4,78936,12,6578.0,A
2000.0,26685.4,78936,12,6578.0,A
24320.0,16882.9,17508,12,1459.0,A
10778.0,33532.4,173808,24,7242.0,A
6900.0,23963.7,127080,60,2118.0,A
8350.0,42981.8,92976,24,3874.0,A
27300.0,61402.3,141240,24,5885.0,A
14977.0,59325.9,260028,36,7223.0,A
8350.0,50956.8,104712,24,4363.0,A
7700.0,31952.7,170256,24,7094.0,A
9600.0,30817.1,77640,12,6470.0,A
3672.0,37448.9,80952,24,3373.0,A
19500.0,35718.7,205200,36,5700.0,A
3672.0,36476.5,80952,24,3373.0,A
8100.0,26418.8,21396,12,1783.0,A
28622.0,100922.0,60156,36,1671.0,B
9062.0,73286.6,192744,36,5354.0,A
1400.0,36522.8,44088,24,1837.0,A
700.0,21861.1,113796,36,3161.0,A
32600.0,62038.6,134784,24,5616.0,A
30.0,43153.0,92976,24,3874.0,A
104.5,25325.8,105804,36,2939.0,A
123.2,27203.7,91632,12,7636.0,A
147.9,36414.7,93888,36,2608.0,A
287.3,52333.5,25944,24,1081.0,A
215.1,91179.6,52128,24,2172.0,A
115.1,21341.6,36684,12,3057.0,A
187.9,33149.9,59760,24,2490.0,A
317.4,61719.7,141240,24,5885.0,A
159.6,28673.5,28248,24,1177.0,A
172.3,51853.8,98184,24,4091.0,A
211.2,54191.8,65184,12,5432.0,A
112.3,28000.4,48672,36,1352.0,A
19.0,4507.1,47016,12,3918.0,A
71.1,30189.1,31176,24,1299.0,A
162.6,34573.1,96168,12,8014.0,A
243.2,45760.8,212400,36,5900.0,A
299.0,67253.1,43164,12,3597.0,A
19.6,4526.7,47016,12,3918.0,A
148.6,38511.0,61056,48,1272.0,A
205.6,46936.0,37908,12,3159.0,A
97.7,25433.4,193968,36,5388.0,A
179.3,17062.2,17508,12,1459.0,A
